what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1288141234807
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1288141234808
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1288141234809
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1288141234810
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1288141234811
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1288141234812
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1288141234813
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1288141234813
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1288141234814
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1288141234817
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1288141234818
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1288141234820
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1288141234821
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1288141234822
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1288141234823
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1288141234825
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1288141234832
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1288141234833
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1288141234834
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1288141234835
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1288141234836
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1288141234837
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1288141234837
os,sysinfo,,,"win32",1288141234842
arch,sysinfo,,,"x86_64",1288141234842
ws,sysinfo,,,"win32",1288141234842
locale,sysinfo,,,"en_US",1288141234842
processors,sysinfo,,,"2",1288141234842
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1288141234842
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1288141234842
java.specification.name,sysinfo,,,"Java Platform API Specification",1288141234842
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288141234842
java.specification.version,sysinfo,,,"1.6",1288141234842
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1288141234842
java.version,sysinfo,,,"1.6.0_19",1288141234842
java.vm.info,sysinfo,,,"mixed mode",1288141234842
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1288141234842
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1288141234842
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1288141234842
java.vm.specification.version,sysinfo,,,"1.0",1288141234842
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1288141234842
java.vm.version,sysinfo,,,"16.2-b04",1288141234842
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141234974
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141238073
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1288141245849
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1288141246664
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1288141246783
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141246873
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141247074
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1288141247607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1288141249410
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1288141249921
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288141254273
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141254275
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141257306
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141257412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1288141258104
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1288141277771
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1288141277957
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1288141278029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141278785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141280626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288141284661
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288141284878
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288141298486
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141298691
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141298836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288141327977
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288141329178
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141329387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141329579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288141354579
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141360439
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141361965
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141364332
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141367544
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141386475
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288141405801
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141405988
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141406093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1288141407564
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141413645
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141420733
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141422275
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1288141426323
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141427289
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288141431604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141444535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141445664
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288141446708
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288141453751
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141457534
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141460072
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141463662
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141465758
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141470078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141501618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141502550
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1288141507301
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141514060
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141533495
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141563872
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141577618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141587915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141614648
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141617660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1288141619855
error,log,,,"Internal Error",1288141622208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141623233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141623334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141626863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141627815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141628933
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141632208
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288141658491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141665780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141666877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141667927
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141669680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1288141675258
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141680205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141681182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141682074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141683249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141687943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141688817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141689858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141692151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141696628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141697837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141698994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141703418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141713162
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141714134
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141715058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1288141719819
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288141756831
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288141756891
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1288141757286
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1288141784417
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288141784641
